date,win_L126_F5_off_ret_rt1.5,win_L126_F5_voltgt10_ret_rt1.5,wdo_L126_F5_off_ret_rt1.5,wdo_L126_F5_voltgt10_ret_rt1.5,comboA_50_50_off_ret_rt1.5,comboB_50_50_voltgt10_ret_rt1.5
2020-09-21,-0.013296397774370272,-0.005400927889486952,0.029248734186813098,0.01581150202996329,0.007976168206221414,0.005205287070238169
2020-09-22,0.0028935969102729282,0.0011770044749490453,-0.002265776411395564,-0.0013402786119402004,0.00031391024943868193,-8.163706849557754e-05
2020-09-23,-0.016104002863221632,-0.007041562653716084,0.017998226744249814,0.010101488727886417,0.0009471119405140909,0.0015299630370851664
2020-09-24,0.01325849998127263,0.005791485823718494,0.007209238837692567,0.004044676449876285,0.010233869409482598,0.00491808113679739
2020-09-25,-0.0002144083264515535,-9.692520039403509e-05,-0.0009204285266634855,-0.0005192242176407661,-0.0005674184265575195,-0.00030807470901740054
2020-09-28,-0.024132198634109613,-0.01055033116911732,0.0033542827219886,0.0018805489399552368,-0.010388957956060506,-0.004334891114581042
2020-09-29,-0.01170231605974091,-0.0049959638044620785,0.011767866391629982,0.006790794280751907,3.277516594453751e-05,0.0008974152381449145
2020-09-30,0.010851418753396602,0.004545515071285626,-0.0022173665826225814,-0.0012941914673808216,0.00431702608538701,0.0016256618019524023
2020-10-01,0.009179344348049933,0.0038445939263306666,0.0005259276115872406,0.00030401272447104266,0.004852635979818587,0.0020743033254008547
2020-10-02,-0.015403145412035213,-0.006460202806031321,0.000330670725452487,0.00019025883888080567,-0.0075362373432913635,-0.003134971983575257
2020-10-05,0.021969034107750564,0.00920593667598509,-0.002999050382141621,-0.0017495893345621308,0.009484991862804472,0.0037281736707114803
2020-10-06,-0.005163331051525093,-0.00238819161753141,-0.01965879594827345,-0.013123201970687953,-0.012411063499899271,-0.007755696794109681
2020-10-07,-0.0010112205802286997,-0.0004539854123765516,0.014650092451844043,0.009738847967105805,0.006819435935807671,0.004642431277364627
2020-10-08,0.024980835586152973,0.01113369769367464,0.0031721212358626688,0.0021072104153103065,0.014076478411007821,0.006620454054492473
2020-10-09,-0.0045432310830999184,-0.0020286133745711144,-0.014436265061932596,-0.009600505135471898,-0.009489748072516258,-0.005814559255021506
2020-10-13,0.010382958557037891,0.004625725721327307,0.008335780855453645,0.005540498225153555,0.009359369706245768,0.0050831119732404305
2020-10-14,0.008205886994754235,0.0037773403314421265,-0.003520842584557298,-0.002116708983653963,0.0023425222050984687,0.0008303156738940815
2020-10-15,-0.002899177314083256,-0.0013667153358217952,0.008849972907216707,0.005154848429805562,0.0029753977965667256,0.0018940665469918835
2020-10-16,-0.007601554365468798,-0.0035785770538354473,0.0008844985915435259,0.0005130483222196808,-0.0033585278869626358,-0.0015327643658078834
2020-10-19,0.00346962673891208,0.0016289852897160713,-0.003687263795690587,-0.002151100264533616,-0.00010881852838925364,-0.00026105748740877234
2020-10-20,0.01899559563319756,0.008931950546877286,-0.0035218481120562134,-0.0020547059372580108,0.007736873760570673,0.0034386223048096377
2020-10-21,-0.00011104880530852733,-0.00013438025410858806,0.0029255925536174794,0.002015462657863957,0.0014072718741544759,0.0009405412018776843
2020-10-22,0.013504606454996881,0.006447358804892953,-0.003397907199156635,-0.0023959504503906904,0.0050533496279201225,0.0020257041772511314
2020-10-23,-0.006536574932704952,-0.003125116253175114,0.005297583314457766,0.0037311409107401126,-0.0006194958091235929,0.0003030123287824992
2020-10-26,-0.002480167272085964,-0.001187612649696966,0.0036295090925862255,0.002555768096687575,0.0005746709102501305,0.0006840777234953044
2020-10-27,-0.014048350275003252,-0.006713042569239801,0.0028169306332357707,0.0019832020694195325,-0.005615709820883741,-0.002364920249910134
2020-10-28,-0.042768002422372754,-0.022913994513379655,0.01453657918416064,0.011390636327429097,-0.014115711619106061,-0.005761679092975278
2020-10-29,0.012638613424443201,0.006747341367982042,0.008261586825212752,0.006491376004982581,0.010450100124827976,0.006619358686482312
2020-10-30,-0.027311151215784056,-0.01458894397289862,-0.0015473463680969132,-0.0012172490659143774,-0.014429248791940484,-0.007903096519406499
2020-11-03,0.0173220991202803,0.00924868744839652,-0.01433581778970613,-0.011267427762850057,0.0014931406652870856,-0.0010093701572267686
2020-11-04,0.0231863579309051,0.01238065832289508,0.000573486309373628,0.0004494667355427908,0.011879922120139365,0.006415062529218935
2020-11-05,0.030062712030446543,0.011287205575131683,0.022890182812381903,0.015883614877561906,0.026476447421414223,0.013585410226346795
2020-11-06,0.00016767557615485806,5.9943875081158305e-05,0.00565651763584546,0.0039350479767453995,0.0029120966060001596,0.0019974959259132794
2020-11-09,0.030812759336940755,0.011664427640539427,0.04511810597410854,0.031399260021473724,0.03796543265552465,0.021531843831006574
2020-11-10,0.013758095228302325,0.005206276821996419,-0.016499975307564363,-0.011485279637774487,-0.001370940039631019,-0.0031395014078890336
2020-11-11,-0.007854416872210857,-0.0029778106407406624,-0.005968563125205161,-0.004155697897997029,-0.0069114899987080085,-0.0035667542693688455
2020-11-12,-0.02277852352192909,-0.007906301601649322,-0.001454457128176671,-0.0007558268339308093,-0.012116490325052881,-0.004331064217790065
2020-11-13,0.022792118347023695,0.007804836145451941,-0.0139842114472693,-0.006464784763402925,0.0044039534498771975,0.0006700256910245081
2020-11-16,0.01827155529787431,0.006256088672766973,0.012024424370955801,0.005553074512662852,0.015147989834415055,0.005904581592714913
2020-11-17,0.0074268774957382605,0.002540695887502901,0.004309104915006413,0.0019880423387524065,0.005867991205372337,0.002264369113127654
2020-11-18,-0.007037477465544361,-0.0024148003519577927,0.019261966810514453,0.008897339361887283,0.006112244672485046,0.0032412695049647455
2020-11-19,8.889550861903077e-05,-7.760245789946667e-05,-0.0076032787099255695,-0.0033639962447171265,-0.003757191600653269,-0.0017207993513082968
2020-11-23,0.008012200650586975,0.002554665574156792,-0.009272281254986412,-0.003997591084088656,-0.0006300403021997183,-0.0007214627549659322
2020-11-24,0.02233552434092604,0.00712856661881867,-0.003816935233439232,-0.0016475223603929516,0.009259294553743403,0.0027405221292128596
2020-11-25,0.0030802901561999612,0.000979746857653105,0.009855390990448578,0.004242279333581126,0.006467840573324269,0.002611013095617116
2020-11-26,0.0007731091934426786,0.00024298926954544406,0.005803262194332749,0.0024966923239714595,0.003288185693887714,0.0013698407967584517
2020-11-27,0.002926716927781476,0.0008431754347848295,-0.005591612898908598,-0.0024472823327848564,-0.001332447985563561,-0.0008020534490000135
2020-11-30,-0.015337017444203982,-0.0049739617716016244,0.003374188178863204,0.0014191240052797895,-0.005981414632670389,-0.0017774188831609172
2020-12-01,0.022392228143938188,0.007252541585610642,0.009968438689317906,0.004199009142846212,0.016180333416628046,0.005725775364228428
2020-12-02,0.004221926517716835,0.0013642909627469624,0.009953829610161393,0.004192850510874871,0.007087878063939113,0.0027785707368109167
2020-12-03,0.009802079124234397,0.003172589896738536,0.012348490814827197,0.0052023485701013705,0.011075284969530797,0.004187469233419953
2020-12-04,0.0065266516570411555,0.0027555912672362673,0.0013421728069723698,0.0005074568592542306,0.003934412232006763,0.0016315240632452487
2020-12-07,-0.0005818029240211793,-0.0002566987523032269,-0.013382833760706337,-0.005928269918862342,-0.006982318342363758,-0.003092484335582784
2020-12-08,-0.0005556518104667614,-0.0002453054998595537,-0.001997725122989868,-0.0008876526602390813,-0.0012766884667283148,-0.0005664790800493176
2020-12-09,-0.007555904193261098,-0.0032951045992607076,0.0036348701777708997,0.0016061098489564027,-0.0019605170077450986,-0.0008444973751521525
2020-12-10,0.020057634428999806,0.008735282394848403,-0.005105303024130225,-0.002263494674527151,0.007476165702434791,0.003235893860160626
2020-12-11,0.0026480568246237852,0.0012611923020528775,-0.003392884956439173,-0.0024909055018900255,-0.0003724140659076941,-0.0006148565999185741
2020-12-14,-0.0030980156902042583,-0.0015684318039981462,-0.0023060270157871593,-0.0016650861965936564,-0.002702021352995709,-0.0016167590002959013
2020-12-15,0.010104418501848211,0.005103516527413971,0.00763402797335514,0.0055053510339374044,0.008869223237601675,0.005304433780675688
2020-12-16,0.015425941176032054,0.007792787597438747,0.0016693592332080235,0.0012026300883437092,0.008547650204620038,0.004497708842891228
2020-12-17,0.0017000564296918766,0.0008563096344864874,-0.008792583521720932,-0.006344280257280069,-0.0035462635460145274,-0.0027439853113967903
2020-12-18,-0.004275869217965394,-0.0028509566849916107,-0.007474145999406727,-0.006664564469802714,-0.0058750076086860606,-0.004757760577397162
2020-12-21,-0.014212067539141027,-0.009298948704650822,-0.011427945230470691,-0.010164392113968277,-0.01282000638480586,-0.00973167040930955
2020-12-22,0.0027812699661129764,0.0018174205830366224,0.0019850522052299886,0.0017648290967998464,0.0023831610856714825,0.0017911248399182344
2020-12-23,0.012889307269275984,0.008429698800952281,-0.005121779629214062,-0.004555828867031588,0.0038837638200309617,0.001936934966960347
2020-12-28,0.010050517085099553,0.006572674540249482,-0.01249740818482997,-0.011115548648548424,-0.0012234455498652088,-0.0022714370541494708
2020-12-29,0.003331094567718202,0.002025776974355558,0.00846665612411683,0.0068939189737895114,0.005898875345917516,0.004459847974072535
2020-12-30,-0.001494926152213549,-0.0009374265784493322,-0.0004159001866355635,-0.000341081479684187,-0.0009554131694245562,-0.0006392540290667595
2021-01-04,-0.0063499967622033466,-0.003974958759855954,0.006627262448340388,0.005417394577782403,0.00013863284306852116,0.0007212179089632249
2021-01-05,0.005528664693182062,0.003456821195831122,-0.03175964350819443,-0.02596766499378067,-0.013115489407506184,-0.011255421898974775
2021-01-06,0.005187035721666822,0.0032430840376231245,0.0016986259572333033,0.001387750978605,0.003442830839450063,0.0023154175081140623
2021-01-07,0.017333070361973308,0.013169658853740952,-0.00480423609860821,-0.0031347656750376094,0.006264417131682549,0.005017446589351672
2021-01-08,0.025510792539370088,0.01943628706025479,-0.004613350688131012,-0.002958563853515054,0.010448720925619537,0.008238861603369868
2021-01-11,-0.018229224612393034,-0.013890902988396283,-0.023834152633935013,-0.015276405749347518,-0.021031688623164024,-0.0145836543688719
2021-01-12,0.00961773995687779,0.007326763142325213,0.006050924205937947,0.0038757426675775104,0.00783433208140787,0.005601252904951361
2021-01-13,-0.0158709815530896,-0.01209406751058601,0.028745604285873194,0.01841985388049014,0.0064373113663917965,0.0031628931849520653
2021-01-14,0.011577199778526908,0.006387245039161279,0.008451301871954793,0.004133277502080471,0.01001425082524085,0.005260261270620875
2021-01-15,-0.024205573340062757,-0.013500971524740519,-0.0017781047669287993,-0.0008889202748097367,-0.012991839053495779,-0.007194945899775128
2021-01-18,0.0060605726275320465,0.0033772022096314656,-0.001338395761099785,-0.0006698073696550687,0.002361088433216131,0.0013536974199881984
2021-01-19,-0.004773497438252138,-0.002664509114183837,-0.002908754908598042,-0.001452338430841367,-0.00384112617342509,-0.002058423772512602
2021-01-20,-0.008077222132291418,-0.004506859290391658,-0.0015966962959872973,-0.0007985219964921998,-0.004836959214139357,-0.0026526906434419287
2021-01-21,-0.010797784911904735,-0.0054219534369466015,-0.002592070081531798,-0.001386544425623434,-0.006694927496718266,-0.0034042489312850173
2021-01-22,-0.010811304381118847,-0.005352871207652315,-0.021282427696609985,-0.010754563115304993,-0.016046866038864415,-0.008053717161478654
2021-01-26,-0.006122803493716155,-0.003032761916790928,0.008095120435681337,0.004086771528809616,0.0009861584709825913,0.0005270048060093441
2021-01-27,-0.005077656655545348,-0.002515569972545014,0.0008269645399113249,0.00041494931243651634,-0.0021253460578170113,-0.001050310330054249
2021-01-28,0.029535929571140186,0.014612997329284587,-0.00844301631555494,-0.004268181063215432,0.010546456627792623,0.005172408133034577
2021-01-29,-0.027947185216703124,-0.012602197540544176,0.00855981587553724,0.0040576806904417785,-0.009693684670582941,-0.004272258425051198
2021-02-01,0.011625785857983828,0.005203483605487041,-0.002834768520401176,-0.001373378980708711,0.0043955086687913255,0.001915052312389165
2021-02-02,0.007323847407720663,0.003276849170862526,-0.01350017264019362,-0.006529411867474002,-0.003088162616236478,-0.001626281348305738
2021-02-03,0.012530181501791781,0.005608519570094628,-0.00846702212996372,-0.0040962092186755525,0.0020315796859140312,0.000756155175709538
2021-02-04,-0.003955952416848174,-0.0017748388086241307,0.009038692906353096,0.004366671457930978,0.0025413702447524616,0.0012959163246534235
2021-02-05,0.005337216311127952,0.002025724105526404,-0.0007095162369676716,-0.00045564873402615037,0.0023138500370801407,0.0007850376857501268
2021-02-08,-0.003490869159593812,-0.0013897934229367723,-0.004049121796984322,-0.0021955895623327042,-0.0037699954782890667,-0.0017926914926347382
2021-02-09,-0.0008083402942821945,-0.00032446566223902384,0.010096050215991725,0.005465315846877807,0.004643854960854765,0.0025704250923193916
2021-02-10,-0.008445206804365524,-0.0033573373689110807,-0.003618620942242156,-0.001962433944024311,-0.0060319138733038406,-0.0026598856564676956
2021-02-11,0.006716859920990171,0.002664059381351531,-0.007444327052103705,-0.004034403984699819,-0.0003637335655567667,-0.000685172301674144
2021-02-12,-0.00122843338790744,-0.0006699705840795978,-0.0036086074259755333,-0.0027975256203220267,-0.0024185204069414865,-0.0017337481022008125
2021-02-17,0.010623447421864973,0.005089853923419552,-0.005936241664525498,-0.004543165580358058,0.002343602878669738,0.00027334417153074736
2021-02-18,-0.010471546480728866,-0.005022983124236004,-0.0017809325005067585,-0.0013639351777995942,-0.006126239490617812,-0.003193459151017799
2021-02-19,-0.0033706510542219287,-0.0016188485379786703,0.005855497919871778,0.004478703913826913,0.0012424234328249247,0.0014299276879241216
2021-02-22,-0.05128126661602724,-0.024586963639914396,-0.02070377364954351,-0.01584181624733213,-0.03599252013278537,-0.020214389943623262
2021-02-23,0.022482344675836558,0.00850858538737633,-0.010292303008151522,-0.007010831068704585,0.006095020833842519,0.0007488771593358731
2021-02-24,0.0037468237077247562,0.001430500442988173,-0.0057300407626916456,-0.0038769304885364285,-0.0009916085274834447,-0.001223215022774128
2021-02-25,-0.029578623326416996,-0.011324199963699544,0.007637111736434477,0.005162934297012247,-0.010970755794991259,-0.003080632833343648
2021-02-26,-0.01986553826518974,-0.007606695743764982,0.012779515381292883,0.008640610909534751,-0.0035430114419484284,0.0005169575828848849
2021-03-01,0.0026460009489837405,0.0010091808287540252,0.0095061127143781,0.006426892056585435,0.00607605683168092,0.0037180364426697304
2021-03-02,0.010690880891246828,0.003800928247733816,-0.018209607084975283,-0.012831004078800093,-0.003759363096864226,-0.004515037915533138
2021-03-03,-0.0032720844004712974,-0.0011972272642278086,-0.00869462017938699,-0.006106027465355016,-0.005983352289929144,-0.003651627364791412
2021-03-04,0.013464710119236034,0.0049080538852811165,0.02333012412502783,0.016377927608563873,0.018397417122131932,0.010642990746922494
2021-03-05,0.02221083717315512,0.008098483484606565,-0.015324459572938985,-0.010760709783969848,0.0034431888001080677,-0.001331113149681641
2021-03-08,-0.03992346256595244,-0.014566989792754564,-0.008251015795771864,-0.0057945813867544445,-0.02408723918086215,-0.010180785589754503
2021-03-09,0.0062697946077149465,0.0019597907965811464,0.018152994396043582,0.010544261032443708,0.012211394501879264,0.006252025914512428
2021-03-10,0.012898909652002943,0.004242944922160913,-0.016311338111670258,-0.009535046775379884,-0.0017062142298336573,-0.002646050926609485
2021-03-11,0.01949822946614791,0.0064156747149393695,-0.027214740393394297,-0.015907213012020957,-0.003858255463623193,-0.004745769148540794
2021-03-12,-0.007246618715547958,-0.00238967645521546,-0.004550699581772421,-0.002661894540396444,-0.00589865914866019,-0.002525785497805952
2021-03-15,0.005972503913304539,0.001962526859516752,0.011712451603948659,0.00684261608934939,0.008842477758626599,0.004402571474433071
2021-03-16,-0.007474572817115815,-0.0024491127425514325,-0.008132274342412467,-0.0038118096822607425,-0.007803423579764141,-0.0031304612124060873
2021-03-17,0.02210887995638581,0.006923996965132889,0.012957054087595654,0.005935834131057041,0.017532967021990732,0.006429915548094965
2021-03-18,-0.014815765171693546,-0.004646512806666192,-0.019636941866348307,-0.009003783663483365,-0.017226353519020927,-0.006825148235074779
2021-03-19,0.011968694869595547,0.0037465226731636866,-0.007173100912054216,-0.0032909210745511795,0.002397796978770666,0.0002278007993062534
2021-03-22,-0.010804553415827384,-0.0033895808941991185,0.00328821097954372,0.0015040725037382726,-0.0037581712181418317,-0.000942754195230423
2021-03-23,-0.015192665993504419,-0.005542918649425363,-0.006010404944231974,-0.0027385206373768574,-0.010601535468868196,-0.00414071964340111
2021-03-24,-0.01068674996387638,-0.003832349040718423,0.006790326262935557,0.0029923701083215386,-0.0019482118504704114,-0.0004199894661984424
2021-03-25,0.014935470014685464,0.005347180025998188,0.02257536180663681,0.009955964334120186,0.018755415910661138,0.007651572180059187
2021-03-26,0.008954231978021959,0.00320431541635692,0.007969617845348258,0.0035126165170854986,0.008461924911685108,0.0033584659667212093
2021-03-29,0.0054489069495945825,0.0019484822756821037,0.015373094409778226,0.00677867230214657,0.010411000679686404,0.004363577288914337
2021-03-30,0.012138801019304889,0.00478745224460337,-0.005142355443049064,-0.0022564938957064687,0.0034982227881279132,0.0012654791744484506
2021-03-31,-0.001958028034109678,-0.0007906669038795006,-0.011713244581608901,-0.004937880076871088,-0.006835636307859289,-0.002864273490375294
2021-04-01,-0.011949962471149062,-0.004808051457635558,-0.0022831970316045842,-0.000965175607216819,-0.007116579751376823,-0.002886613532426188
2021-04-05,0.019542912571113662,0.007854060223077546,-0.004856151388319925,-0.0020491136487736485,0.007343380591396869,0.0029024732871519485
2021-04-06,-0.00027118164577829104,-0.0001124488203099243,-0.005691838559467606,-0.0024011731842581334,-0.0029815101026229485,-0.001256811002284029
2021-04-07,0.0008043345554673778,0.0003362415645359002,-0.007348421839819076,-0.0036075384239081442,-0.003272043642175849,-0.0016356484296861221
2021-04-08,0.005748143813313049,0.002942723368605311,-0.0009480564175657523,-0.00045795001095319375,0.0024000436978736483,0.0012423866788260586
2021-04-09,-0.005544240958776443,-0.002843810100950053,0.011144325070865085,0.005345257473298434,0.002800042056044321,0.0012507236861741906
2021-04-12,0.009595603218322351,0.004914269066806167,0.0023204139892930957,0.001110608832917647,0.005958008603807723,0.0030124389498619075
2021-04-13,0.0039725749655398586,0.002032872281124319,0.00841188268285779,0.004033941738549151,0.006192228824198825,0.0030334070098367353
2021-04-14,0.008106171297074936,0.004400941786400008,-0.002499822947601072,-0.001581496482534706,0.002803174174736933,0.001409722651932651
2021-04-15,0.0032655320832121575,0.0017984676387366998,-0.0124363607482962,-0.007566538879507804,-0.004585414332542021,-0.0028840356203855516
2021-04-16,0.0033121740765197742,0.0018241919748934968,0.001564859108778387,0.0009495723104561519,0.002438516592649081,0.0013868821426748243
2021-04-19,-0.0015957073671086408,-0.0008826389969506482,-0.01036805399196979,-0.006308510615425559,-0.005981880679539215,-0.0035955748061881035
2021-04-20,-0.007320048880286552,-0.004039770048149751,-0.008788341825625785,-0.005347665446643583,-0.008054195352956168,-0.004693717747396667
2021-04-22,-0.006014864016520051,-0.004198388405926128,0.0053012139335533535,0.0034639704156112492,-0.00035682504148334845,-0.0003672089951574392
2021-04-23,0.009599721573162617,0.006621808263482665,0.0034243874981998964,0.0022695377337982403,0.006512054535681256,0.004445672998640453
2021-04-26,0.00042978053964041655,0.00029476679786189956,0.004129102543970972,0.0027369886819277782,0.0022794415418056946,0.0015158777398948389
2021-04-27,-0.010118211114355586,-0.006983096857954913,0.0026976520180819726,0.001787480211032006,-0.0037102795481368067,-0.0025978083234614534
2021-04-28,0.013836620953003125,0.009545168180838334,0.007794108253238172,0.005168056961196007,0.010815364603120648,0.00735661257101717
2021-04-29,-0.008412957731725547,-0.0064151426783905065,0.006296959244945036,0.006572515056141892,-0.0010579992433902548,7.868618887569278e-05
2021-04-30,-0.009870802238506966,-0.007483974074431968,-0.006873458066017193,-0.0071667390912359226,-0.00837213015226208,-0.007325356582833946
2021-05-03,0.00253991452431827,0.0019240073405058444,-0.0008481197612161844,-0.0008840939544022575,0.0008458973815510427,0.0005199566930517935
2021-05-04,-0.012667280963649625,-0.009603853238237973,-0.007632594134412365,-0.007958293405206592,-0.010149937549030996,-0.008781073321722283
2021-05-05,0.01562381092428981,0.011842294617403017,0.011709308903032619,0.012209588779680165,0.013666559913661214,0.012025941698541591
2021-05-06,0.0026974442974712276,0.0020145209836444937,0.018073051071527606,0.016428543593401762,0.010385247684499416,0.009221532288523127
2021-05-07,0.017514884129158727,0.013321207268634037,0.012979766843849104,0.011808282083025997,0.015247325486503916,0.012564744675830016
2021-05-10,-0.0011954520904963932,-0.0009106800876308548,-6.691303948119888e-05,-6.139199588612687e-05,-0.0006311825649887961,-0.0004860360417584908
2021-05-11,0.008515591727705477,0.006475957977548128,-0.0032453089824779355,-0.0029530490515107437,0.0026351413726137707,0.001761454463018692
2021-05-12,-0.02660143411558321,-0.020235563943886373,0.0010787393197984596,0.000980905372792403,-0.012761347397892375,-0.009627329285546986
2021-05-13,0.008031702639354618,0.00459495815626621,-0.008850113712648064,-0.008173001903613636,-0.00040920553664672174,-0.0017890218736737126
2021-05-14,0.009595991684660113,0.005565586207093263,0.0022830731782694227,0.0021048245213889463,0.0059395324314647675,0.0038352053642411047
2021-05-17,0.008533989278500057,0.0049493691986722465,-0.0009000530155713349,-0.0008304027400862779,0.003816968131464361,0.0020594832292929847
2021-05-18,0.0002032313354930844,0.00011552446560702857,0.0032901721956575805,0.003033491596091331,0.0017467017655753323,0.0015745080308491796
2021-05-19,-0.0029356070829170324,-0.0017057573025795955,-0.0043250888655603234,-0.003988699956788011,-0.003630347974238678,-0.0028472286296838028
2021-05-20,0.00024161952458603178,7.106755228273883e-05,-0.0015967195093216822,-0.0014567989334637438,-0.0006775499923678252,-0.0006928656905905025
2021-05-21,-0.0010267426040653975,-0.0005884753613641604,-0.0021814247518593963,-0.001970164822793304,-0.001604083677962397,-0.0012793200920787322
2021-05-24,0.011607876058843317,0.006622846626563978,-0.0031001768127447158,-0.0027997067161346606,0.0042538496230493,0.0019115699552146586
2021-05-25,-0.008555586948252944,-0.004885630836449061,0.001158468926961197,0.0010454275702380664,-0.003698559010645873,-0.0019201016331054973
2021-05-26,0.00800060114570981,0.0045639620973499774,-0.000270564754991821,-0.0002448479639833976,0.0038650181953589946,0.0021595570666832903
2021-05-27,0.0027602532564870086,0.0015664086650071254,0.006068945032924582,0.005507671935272318,0.004414599144705795,0.003537040300139722
2021-05-28,0.009462213241443177,0.005585889548797574,0.01070409881852069,0.009738402598280765,0.010083156029981933,0.007662146073539169
2021-05-31,0.0050781836675514525,0.0029967530661120048,-0.0006592316329593906,-0.000600304439183594,0.0022094760172960315,0.0011982243134642052
2021-06-01,0.01611151648502799,0.009512859776127099,0.013235715078591724,0.012041744823160486,0.014673615781809857,0.010777302299643791
2021-06-02,0.010261776586996488,0.006058098641664733,0.00959473258671367,0.008729067129521723,0.00992825458685508,0.007393582885593228
2021-06-04,0.0037624903833082452,0.00238898901389889,0.009378861607938141,0.008488887798141541,0.006570675995623194,0.005438938406020216
2021-06-07,0.004856754252932896,0.0031522472757085766,0.0034404285761391864,0.003118759639201057,0.004148591414536041,0.003135503457454817
2021-06-08,-0.007700953989023782,-0.005003437354941068,0.0003028203532653973,0.0002740211962635876,-0.003699066817879192,-0.00236470807933874
2021-06-09,0.0007861875455169949,0.0005085914673352797,-0.0007468814823045633,-0.0006776996538726504,1.9653031606215857e-05,-8.45540932686853e-05
2021-06-10,0.0011625263800697867,0.0007530071512913644,-0.0018938874984514864,-0.0017176421440236777,-0.0003656805591908498,-0.0004823174963661566
2021-06-11,-0.005170165717492606,-0.0050991828638709494,-0.010986202394015784,-0.012359813884983516,-0.008078184055754195,-0.008729498374427233
2021-06-14,0.0057870752764028,0.0057050745353161535,0.009560032081784518,0.010773238633390237,0.007673553679093659,0.008239156584353195
2021-06-15,-0.0010369665860337689,-0.0010223685323729691,-0.0031688354141820594,-0.0035700084255863946,-0.002102901000107914,-0.0022961884789796817
2021-06-16,-0.0065339274195206,-0.006441516274733898,0.013235418290228172,0.014914767519724174,0.0033507454353537865,0.004236625622495138
2021-06-17,-0.009466243338468865,-0.009332323335838198,-0.00287577685430435,-0.003239781771219396,-0.006171010096386608,-0.006286052553528797
2021-06-18,0.002400455559823179,0.0020978219067405005,0.0008952735016602225,0.000849629382794778,0.0016478645307417006,0.0014737256447676392
2021-06-21,0.0065304742205744394,0.005756632604240351,-0.0010209464116248165,-0.0009768551515856876,0.002754763904474812,0.0023898887263273318
2021-06-22,-0.004019635246918024,-0.003544413474861321,0.004022810869358569,0.003847853097974823,1.5878112202725853e-06,0.00015171981155675092
2021-06-23,-0.002799746380816331,-0.002468951405964732,0.013284935080758948,0.012707725728975987,0.005242594349971309,0.005119387161505627
2021-06-24,0.00828901563019195,0.0073069743076377095,0.005038702500949006,0.004819624827370621,0.006663859065570477,0.006063299567504165
2021-06-25,-0.01775149292107412,-0.016843748111941868,0.0014425239016407148,0.0013530735778976575,-0.008154484509716703,-0.007745337267022105
2021-06-28,0.001192380101033769,0.001130571869471029,-0.004197373687126531,-0.003962774555755837,-0.0015024967930463808,-0.001416101343142404
2021-06-29,-0.0009675300241254898,-0.0009179111205249433,-0.0004553522482719272,-0.0004301868745271588,-0.0007114411361987085,-0.0006740489975260511
2021-06-30,-0.004290326017632867,-0.0040692881119285765,-0.011414757260755642,-0.010776215023565797,-0.007852541639194254,-0.007422751567747187
2021-07-01,-0.00912593351522169,-0.008655432502717664,-0.0005080202924627229,-0.0004799071893738214,-0.0048169769038422065,-0.004567669846045743
2021-07-02,0.015247985024998268,0.014874944783818955,-0.004753080318014545,-0.00448140487999504,0.005247452353491861,0.0051967699519119585
2021-07-05,-0.005667703301244514,-0.005530583658403972,-0.008915178717368638,-0.008388685365526947,-0.0072914410093065755,-0.00695963451196546
2021-07-06,-0.014546220749628596,-0.014194084945835303,-0.017503830870561902,-0.016469802156227335,-0.01602502581009525,-0.015331943551031318
2021-07-07,0.015213226677953369,0.014844660835874641,-0.013073211329579898,-0.01230100438363122,0.0010700076741867357,0.001271828226121711
2021-07-08,-0.012692769419434384,-0.012385519711979582,-0.0047978595633670395,-0.00451467389613662,-0.008745314491400712,-0.008450096804058102
2021-07-12,0.016951787098665537,0.011791874567417,0.006619294546786371,0.004982053791759095,0.011785540822725954,0.008386964179588046
2021-07-13,0.004331559851157446,0.00302336441878771,0.009129656088523836,0.006922013108455444,0.006730607969840641,0.004972688763621577
2021-07-14,0.0016976557429981113,0.0011838904561204272,0.017343113039660903,0.013150615605151862,0.009520384391329507,0.007167253030636145
2021-07-15,-0.007479769731211855,-0.005225467861759319,-0.002206801130780704,-0.0016748890436983001,-0.00484328543099628,-0.0034501784527288097
2021-07-16,-0.01199750446960353,-0.008380577190062266,0.001308552180354912,0.0009909480746758432,-0.00534447614462431,-0.0036948145576932113
2021-07-19,-0.012741663517216372,-0.00803195438901342,-0.020355194018149968,-0.01495584904769735,-0.01654842876768317,-0.011493901718355385
2021-07-20,0.007920057480433824,0.004954204134891127,-0.009217659135292105,-0.006755295314515749,-0.0006488008274291403,-0.0009005455898123107
2021-07-21,0.004043408453578018,0.002528211627682102,-0.0008203871872531396,-0.0006026241511871879,0.0016115106331624394,0.0009627937382474569
2021-07-22,0.0015640499248329835,0.000976638304497182,0.010396186350482723,0.007615745931860815,0.005980118137657853,0.004296192118178999
2021-07-23,-0.008839506142754043,-0.005533868293714372,0.005480867164296239,0.0040142974135157885,-0.0016793194892289018,-0.0007597854400992917
2021-07-26,0.007287691289441756,0.0043586877153387075,-0.0031317122397590195,-0.0021288769316243224,0.0020779895248413684,0.0011149053918571925
2021-07-27,-0.011214352626401873,-0.0068037180816069446,0.003892313772453078,0.00257877786644983,-0.0036610194269743974,-0.002112470107578557
2021-07-28,0.013266613913495968,0.008043910899447114,0.0028999524169286933,0.0019208169443651593,0.00808328316521233,0.004982363921906137
